order_id,customer_id,order_timestamp,category,quantity,unit_price,discount_pct,revenue,status,payment_method
O102445,C00233,2024-05-08 08:03:00,Beauty,4,144.12,0.0,576.48,Completed,Card
O102446,C00416,2024-04-09 06:25:00,Home,2,18.02,0.0,36.04,Completed,Card
O102447,C00173,2024-05-10 06:31:00,Beauty,4,235.66,15.0,-801.24,Returned,PayPal
O102448,C00858,2024-03-21 19:01:00,Clothing,2,77.82,0.0,155.64,Completed,Card
O102449,C01156,2024-06-03 02:43:00,Sports,4,234.45,0.0,937.8,Completed,Google Pay
O102450,C00774,2024-04-21 04:32:00,Clothing,2,186.35,0.0,372.7,Completed,Card
O102451,C00688,2024-03-09 17:59:00,Beauty,2,105.92,0.0,211.84,Completed,PayPal
O102452,C01353,2024-05-18 00:24:00,Beauty,1,44.39,10.0,39.95,Completed,Apple Pay
O102453,C01100,2024-04-15 00:16:00,Electronics,3,118.62,0.0,355.86,Completed,Card
O102454,C01043,2024-03-12 19:00:00,Electronics,4,66.67,5.0,253.35,Completed,Card
O102455,C00217,2024-02-14 19:57:00,Clothing,3,112.57,15.0,287.05,Completed,Card
O102456,C00649,2024-06-06 04:10:00,Clothing,3,118.52,,355.56,Completed,
O102457,C00248,2024-06-18 00:18:00,Sports,2,166.95,0.0,333.9,Completed,Card
O102458,C00857,2024-05-14 19:17:00,Electronics,1,79.29,10.0,71.36,Completed,PayPal
O102459,C01024,2024-04-03 19:32:00,Books,3,60.96,0.0,182.88,Completed,Google Pay
O102460,C01138,2024-07-26 17:48:00,Electronics,4,419.41,15.0,1425.99,Completed,Card
O102461,C00780,2024-03-14 13:43:00,Home,2,234.62,5.0,445.78,Completed,PayPal
O102462,C00587,2024-02-09 10:48:00,Home,5,307.88,0.0,1539.4,Completed,Apple Pay
O102463,C00660,2024-03-09 13:37:00,Electronics,1,82.38,5.0,78.26,Completed,Card
O102464,C01280,2024-04-16 14:53:00,Sports,5,183.49,0.0,917.45,Completed,Google Pay
O102465,C01212,2024-06-08 23:58:00,Books,2,104.16,0.0,208.32,Completed,Google Pay
O102466,C00443,2024-03-03 06:20:00,Books,3,130.01,0.0,390.03,Completed,Card
O102467,C00832,2024-04-29 16:47:00,Sports,4,16.58,0.0,66.32,Completed,Apple Pay
O102468,C00902,2024-07-21 23:39:00,Sports,2,185.79,10.0,334.42,Completed,Google Pay
O102469,C00220,2024-06-11 06:42:00,Books,3,122.61,0.0,367.83,Completed,Google Pay
O102470,C01193,2024-01-28 21:54:00,Clothing,1,32.8,0.0,32.8,Completed,Apple Pay
O102471,C00483,2024-06-28 17:27:00,Sports,4,85.29,0.0,341.16,Completed,Card
O102472,C00719,2024-03-17 03:15:00,Sports,1,285.48,10.0,256.93,Completed,Google Pay
O102473,C00999,2024-02-25 07:05:00,Clothing,5,196.82,0.0,984.1,Completed,Google Pay
O102474,C01369,2024-04-28 23:53:00,Home,5,32.86,0.0,164.3,Completed,Apple Pay
O102475,C00624,2024-03-10 02:57:00,Sports,2,49.48,5.0,94.01,Completed,PayPal
O102476,C01123,2024-03-30 19:53:00,Sports,4,215.44,25.0,646.32,Completed,PayPal
O102477,C01143,2024-06-07 06:16:00,Beauty,5,100.62,0.0,503.1,Completed,Card
O102478,C00730,2024-04-15 07:01:00,Clothing,4,34.78,0.0,139.12,Completed,Card
O102479,C01241,2024-05-30 14:49:00,Clothing,2,126.64,20.0,202.62,Completed,Card
O102480,C00197,2024-06-24 13:47:00,Home,5,279.33,0.0,1396.65,Completed,Google Pay
O102481,C00443,2024-08-03 05:52:00,Sports,2,244.6,15.0,415.82,Completed,PayPal
O102482,C00685,2024-04-14 14:54:00,Books,4,132.79,0.0,531.16,Completed,Card
O102483,C01257,2024-03-07 03:32:00,Home,3,7.3,0.0,21.9,Completed,Card
O102484,C00219,2024-03-31 07:18:00,Electronics,1,17.39,10.0,15.65,Completed,Google Pay
O102485,C00365,2024-04-30 18:36:00,Home,2,26.39,0.0,-52.78,Returned,Apple Pay
O102486,C01321,2024-02-14 22:22:00,Clothing,5,75.32,0.0,376.6,Completed,Card
O102487,C00875,2024-03-29 19:23:00,Clothing,2,151.37,0.0,302.74,Completed,Card
O102488,C01184,2024-04-11 12:40:00,Electronics,4,262.96,5.0,999.25,Completed,Apple Pay
O102489,C00140,2024-05-22 04:14:00,Sports,3,108.76,20.0,-261.02,Returned,Card
O102490,C00600,2024-05-10 15:18:00,Beauty,2,115.54,0.0,231.08,Completed,PayPal
O102491,C01226,2024-03-31 00:52:00,Sports,3,85.9,15.0,219.05,Completed,PayPal
O102492,C01207,2024-05-22 06:53:00,Books,2,15.5,0.0,31.0,Completed,Card
O102493,C00496,2024-01-13 18:10:00,Beauty,5,5.32,0.0,26.6,Completed,Card
O102494,C00698,2024-07-15 15:33:00,Home,4,10.37,0.0,41.48,Completed,Apple Pay
O102495,C00299,2024-07-02 22:43:00,Home,2,151.51,10.0,272.72,Completed,Card
O102496,C00170,2024-04-25 20:20:00,Clothing,3,63.04,10.0,170.21,Completed,Card
O102497,C00799,2024-05-02 01:07:00,Clothing,1,34.06,0.0,-34.06,Returned,Google Pay
O102498,C01240,2024-05-24 21:22:00,Books,1,148.81,5.0,141.37,Completed,Card
O102499,C01137,2024-02-12 07:43:00,Clothing,1,26.56,0.0,26.56,Completed,Apple Pay
O102500,C01394,2024-08-07 06:19:00,Electronics,5,101.63,5.0,482.74,Completed,Card
O102501,C00112,2024-07-24 09:31:00,Electronics,2,436.96,0.0,873.92,Completed,Google Pay
O102502,C00530,2024-03-25 10:29:00,Home,5,64.45,15.0,273.91,Completed,PayPal
O102503,C01333,2024-06-23 23:19:00,Sports,1,62.22,0.0,62.22,Completed,Card
O102504,C00398,2024-04-15 13:46:00,Electronics,3,184.13,5.0,524.77,Completed,Card
O102505,C00086,2024-04-02 17:32:00,Electronics,1,326.36,10.0,293.72,Completed,Apple Pay
O102506,C01056,2024-03-08 13:00:00,Books,3,9.07,0.0,27.21,Completed,PayPal
O102507,C00941,2024-07-25 05:50:00,Beauty,4,67.06,0.0,268.24,Completed,PayPal
O102508,C00809,2024-03-26 14:18:00,Electronics,1,327.78,0.0,327.78,Completed,PayPal
O102509,C01225,2024-07-16 23:04:00,Beauty,2,225.49,0.0,450.98,Completed,Card
O102510,C01016,2024-03-02 15:49:00,Books,2,10.47,0.0,20.94,Completed,PayPal
O102511,C00206,2024-02-13 07:57:00,Electronics,4,159.65,15.0,542.81,Completed,Card
O102512,C00602,2024-02-10 08:16:00,Home,5,72.5,0.0,-362.5,Returned,Apple Pay
O102513,C00026,2024-02-25 00:26:00,Clothing,1,187.47,5.0,178.1,Completed,Apple Pay
O102514,C00358,2024-05-01 00:34:00,Books,3,111.67,0.0,335.01,Completed,Card
O102515,C00477,2024-05-14 18:45:00,Electronics,5,12.13,10.0,54.59,Completed,Google Pay
O102516,C00457,2024-02-14 15:56:00,Beauty,1,161.32,0.0,161.32,Completed,Apple Pay
O102517,C00652,2024-05-07 02:09:00,Sports,1,239.71,0.0,239.71,Completed,Card
O102518,C01167,2024-04-21 22:59:00,Sports,5,59.49,0.0,297.45,Completed,Apple Pay
O102519,C00387,2024-06-21 07:24:00,Clothing,5,65.24,5.0,309.89,Completed,Card
O102520,C01144,2024-08-19 17:13:00,Home,3,61.49,0.0,184.47,Completed,Card
O102521,C01081,2024-04-14 23:33:00,Electronics,4,220.35,10.0,793.26,Completed,Card
O102522,C00194,2024-08-04 00:38:00,Clothing,3,24.55,10.0,66.29,Completed,PayPal
O102523,C00697,2024-02-01 15:35:00,Beauty,5,234.38,0.0,1171.9,Completed,Card
O102524,C00404,2024-04-27 23:38:00,Clothing,1,13.15,0.0,13.15,Completed,Apple Pay
O102525,C00481,2024-06-25 01:41:00,Sports,2,295.04,0.0,590.08,Completed,Google Pay
O102526,C00549,2024-06-07 12:47:00,Sports,2,159.26,0.0,318.52,Completed,PayPal
O102527,C00743,2024-04-14 12:14:00,Clothing,1,259.23,15.0,220.35,Completed,Apple Pay
O102528,C00059,2024-04-07 14:21:00,Clothing,1,51.92,0.0,51.92,Completed,Card
O102529,C00048,2024-04-22 07:21:00,Sports,3,99.43,5.0,283.38,Completed,Card
O102530,C00598,2024-05-12 05:07:00,Home,5,117.52,5.0,558.22,Completed,Card
O102531,C00734,2024-06-08 18:29:00,Clothing,4,191.78,20.0,613.7,Completed,Card
O102532,C01302,2024-06-16 12:42:00,Electronics,3,381.8,15.0,973.59,Completed,Card
O102533,C01080,2024-07-30 22:50:00,Beauty,1,83.25,15.0,70.76,Completed,Google Pay
O102534,C00676,2024-03-03 07:10:00,Books,1,41.01,25.0,30.76,Completed,PayPal
O102535,C00518,2024-04-30 17:16:00,Clothing,1,108.51,10.0,97.66,Completed,Card
O102536,C01229,2024-03-22 11:04:00,Electronics,4,158.12,0.0,632.48,Completed,PayPal
O102537,C00334,2024-04-26 14:10:00,Home,2,154.46,0.0,308.92,Completed,Card
O102538,C00747,2024-05-14 09:23:00,Books,5,30.06,0.0,150.3,Completed,Card
O102539,C01035,2024-04-03 14:19:00,Beauty,1,183.92,20.0,-147.14,Returned,Card
O102540,C01057,2024-05-13 14:42:00,Home,3,178.53,0.0,535.59,Completed,Card
O102541,C00885,2024-05-31 21:55:00,Electronics,2,76.0,20.0,121.6,Completed,Card
O102542,C01000,2024-01-31 04:04:00,Home,5,314.56,10.0,1415.52,Completed,Card
O102543,C00515,2024-05-22 22:49:00,Clothing,5,203.06,5.0,964.54,Completed,Card
O102544,C00707,2024-06-09 19:42:00,Sports,1,58.04,15.0,49.33,Completed,Card
O102545,C00583,2024-06-09 10:52:00,Home,2,67.85,5.0,-128.92,Returned,Google Pay
O102546,C01327,2024-07-01 07:29:00,Electronics,1,436.92,0.0,436.92,Completed,Card
O102547,C00018,2024-07-09 18:53:00,Electronics,3,439.98,0.0,1319.94,Completed,Card
O102548,C00824,2024-04-18 18:17:00,Books,3,112.65,15.0,287.26,Completed,Card
O102549,C00896,2024-05-27 00:21:00,Books,2,8.92,10.0,16.06,Completed,Apple Pay
O102550,C00730,2024-02-28 03:42:00,Home,4,225.46,10.0,811.66,Completed,Google Pay
O102551,C00630,2024-03-29 18:43:00,Books,1,61.57,0.0,-61.57,Returned,PayPal
O102552,C00081,2024-02-19 16:00:00,Clothing,1,251.71,25.0,188.78,Completed,Apple Pay
O102553,C01088,2024-03-05 06:02:00,Beauty,2,157.16,0.0,314.32,Completed,PayPal
O102554,C00192,2024-07-14 08:27:00,Books,1,116.51,10.0,104.86,Completed,Card
O102555,C00064,2024-03-26 06:08:00,Electronics,5,79.18,15.0,336.52,Completed,Google Pay
O102556,C01206,2024-06-17 10:02:00,Clothing,2,211.21,0.0,-422.42,Returned,Apple Pay
O102557,C00835,2024-04-17 22:33:00,Electronics,5,449.54,15.0,1910.54,Completed,Apple Pay
O102558,C00585,2024-03-12 22:54:00,Clothing,4,131.78,20.0,421.7,Completed,Card
O102559,C01152,2024-02-29 22:37:00,Beauty,3,5.66,0.0,16.98,Completed,Apple Pay
O102560,C01162,2024-03-14 21:27:00,Clothing,4,191.94,20.0,-614.21,Returned,Card
O102561,C00255,2024-06-23 01:58:00,Clothing,3,22.35,5.0,63.7,Completed,Card
O102562,C00992,2024-05-19 04:10:00,Home,3,13.37,0.0,40.11,Completed,Card
O102563,C00426,2024-05-12 19:06:00,Sports,3,186.06,15.0,474.45,Completed,Google Pay
O102564,C01200,2024-05-23 20:28:00,Home,2,112.84,15.0,191.83,Completed,Card
O102565,C01182,2024-04-25 15:01:00,Beauty,3,14.05,0.0,42.15,Completed,Card
O102566,C01267,2024-02-07 01:59:00,Beauty,5,46.55,0.0,232.75,Completed,Google Pay
O102567,C00026,2024-03-09 05:49:00,Clothing,3,24.62,0.0,73.86,Completed,Apple Pay
O102568,C01348,2024-04-12 07:44:00,Electronics,2,424.33,10.0,763.79,Completed,Apple Pay
O102569,C00633,2024-05-10 03:12:00,Books,4,135.02,25.0,405.06,Completed,Card
O102570,C00393,2024-04-23 16:02:00,Beauty,4,97.24,0.0,388.96,Completed,Card
O102571,C00796,2024-07-17 04:14:00,Clothing,5,161.49,25.0,605.59,Completed,Card
O102572,C00020,2024-03-16 03:20:00,Home,4,39.52,10.0,142.27,Completed,Card
O102573,C00999,2024-03-13 02:09:00,Clothing,3,126.73,0.0,380.19,Completed,Card
O102574,C01283,2024-05-25 16:03:00,Books,2,10.25,0.0,20.5,Completed,Card
O102575,C01217,2024-04-02 23:51:00,Beauty,5,74.51,5.0,353.92,Completed,Card
O102576,C01338,2024-05-23 15:37:00,Home,1,13.2,0.0,13.2,Completed,Card
O102577,C00951,2024-05-31 19:53:00,Clothing,1,204.35,0.0,204.35,Completed,Apple Pay
O102578,C00921,2024-06-03 14:44:00,Electronics,3,207.05,0.0,621.15,Completed,PayPal
O102579,C01203,2024-06-05 23:26:00,Clothing,1,116.27,15.0,98.83,Completed,Card
O102580,C00542,2024-02-21 13:34:00,Electronics,1,389.39,0.0,389.39,Completed,Google Pay
O102581,C00397,2024-05-06 02:05:00,Sports,4,151.55,20.0,484.96,Completed,Card
O102582,C00131,2024-06-13 14:56:00,Clothing,5,162.39,0.0,811.95,Completed,Card
O102583,C00264,2024-07-24 07:31:00,Electronics,5,41.25,10.0,185.62,Completed,PayPal
O102584,C00747,2024-05-09 06:57:00,Home,3,104.12,0.0,312.36,Completed,Card
O102585,C00274,2024-06-21 15:06:00,Books,5,146.58,0.0,732.9,Completed,Card
O102586,C00842,2024-03-18 15:39:00,Clothing,4,124.32,0.0,497.28,Completed,PayPal
O102587,C00361,2024-05-10 14:13:00,Beauty,1,175.88,0.0,175.88,Completed,Card
O102588,C01283,2024-06-08 08:23:00,Electronics,3,363.3,0.0,1089.9,Completed,PayPal
O102589,C01295,2024-06-10 23:19:00,Clothing,4,88.31,25.0,264.93,Completed,Apple Pay
O102590,C00492,2024-05-30 13:31:00,Sports,3,197.83,15.0,504.47,Completed,PayPal
O102591,C00459,2024-02-17 14:44:00,Electronics,5,386.39,0.0,0.0,Cancelled,Card
O102592,C01016,2024-05-03 00:51:00,Books,4,143.61,,459.55,Completed,
O102593,C00585,2024-04-19 08:01:00,Home,3,18.76,0.0,56.28,Completed,Apple Pay
O102594,C01055,2024-06-15 16:49:00,Books,4,19.62,0.0,78.48,Completed,Card
O102595,C01289,2024-01-23 05:36:00,Electronics,2,184.29,10.0,331.72,Completed,Card
O102596,C00963,2024-04-09 23:06:00,Electronics,1,461.0,0.0,461.0,Completed,Google Pay
O102597,C01354,2024-03-30 23:42:00,Home,1,140.37,0.0,140.37,Completed,Apple Pay
O102598,C00127,2024-01-24 02:15:00,Sports,4,168.34,5.0,639.69,Completed,Card
O102599,C01390,2024-03-30 23:50:00,Electronics,5,87.35,15.0,371.24,Completed,Card
O102600,C00852,2024-03-29 23:23:00,Electronics,2,354.86,0.0,709.72,Completed,Card
O102601,C00197,2024-06-21 17:16:00,Home,3,282.08,10.0,761.62,Completed,Card
O102602,C01146,2024-02-22 09:56:00,Electronics,2,227.28,15.0,386.38,Completed,Apple Pay
O102603,C01138,2024-07-21 00:03:00,Home,2,317.06,10.0,570.71,Completed,Card
O102604,C00875,2024-03-03 16:54:00,Clothing,4,225.81,20.0,722.59,Completed,Card
O102605,C00093,2024-04-06 10:29:00,Electronics,3,504.69,0.0,1514.07,Completed,Card
O102606,C00186,2024-03-04 21:52:00,Clothing,1,238.53,15.0,202.75,Completed,Card
O102607,C00697,2024-01-21 14:29:00,Electronics,2,266.18,15.0,452.51,Completed,Card
O102608,C00330,2024-03-16 11:16:00,Home,4,66.47,15.0,226.0,Completed,Card
O102609,C00647,2024-03-12 08:47:00,Books,5,17.61,10.0,79.24,Completed,Card
O102610,C00647,2024-03-12 04:39:00,Books,2,111.23,0.0,-222.46,Returned,Card
O102611,C00002,2024-04-09 00:43:00,Home,1,110.95,5.0,105.4,Completed,Google Pay
O102612,C01104,2024-03-23 08:56:00,Home,5,28.72,0.0,143.6,Completed,Apple Pay
O102613,C00439,2024-05-02 02:21:00,Beauty,5,178.2,0.0,891.0,Completed,Card
O102614,C00091,2024-03-05 18:44:00,Clothing,1,128.43,5.0,0.0,Cancelled,PayPal
O102615,C00525,2024-04-16 02:05:00,Sports,4,302.73,5.0,1150.37,Completed,Card
O102616,C01006,2024-05-14 14:39:00,Sports,2,284.61,10.0,512.3,Completed,Card
O102617,C00437,2024-05-09 19:04:00,Clothing,5,263.22,0.0,1316.1,Completed,PayPal
O102618,C00089,2024-05-04 06:39:00,Home,5,283.46,10.0,1275.57,Completed,PayPal
O102619,C00842,2024-04-11 12:31:00,Electronics,2,30.83,5.0,58.58,Completed,Card
O102620,C01187,2024-05-27 22:25:00,Sports,3,104.85,0.0,0.0,Cancelled,Card
O102621,C00795,2024-02-19 06:02:00,Sports,1,144.68,10.0,-130.21,Returned,Card
O102622,C01156,2024-06-08 02:36:00,Electronics,3,106.09,5.0,302.36,Completed,Google Pay
O102623,C00507,2024-06-29 22:14:00,Home,5,327.65,5.0,1556.34,Completed,Apple Pay
O102624,C01167,2024-04-08 18:35:00,Beauty,1,235.33,20.0,188.26,Completed,Card
O102625,C00222,2024-05-07 19:01:00,Clothing,5,268.12,20.0,1072.48,Completed,PayPal
O102626,C00811,2024-02-05 19:20:00,Sports,4,264.7,0.0,1058.8,Completed,Card
O102627,C00338,2024-06-21 01:31:00,Electronics,4,288.88,15.0,982.19,Completed,PayPal
O102628,C01366,2024-02-11 20:38:00,Books,4,5.36,15.0,18.22,Completed,Google Pay
O102629,C00345,2024-08-09 07:39:00,Books,1,109.14,15.0,92.77,Completed,Card
O102630,C01214,2024-05-29 16:00:00,Books,4,98.17,15.0,-333.78,Returned,Card
O102631,C00351,2024-06-04 05:00:00,Sports,1,88.79,5.0,84.35,Completed,PayPal
O102632,C00928,2024-02-11 22:56:00,Books,4,137.68,5.0,523.18,Completed,Apple Pay
O102633,C01002,2024-03-23 02:46:00,Clothing,3,231.91,0.0,695.73,Completed,Google Pay
O102634,C00626,2024-01-31 10:25:00,Home,4,248.81,10.0,895.72,Completed,Card
O102635,C00330,2024-04-10 17:41:00,Home,2,63.74,0.0,127.48,Completed,Card
O102636,C01263,2024-02-08 19:37:00,Books,1,89.22,0.0,89.22,Completed,PayPal
O102637,C00845,2024-09-17 06:37:00,Beauty,2,214.77,10.0,386.59,Completed,PayPal
O102638,C00236,2024-02-17 05:14:00,Clothing,3,223.29,10.0,602.88,Completed,Google Pay
O102639,C00532,2024-03-28 05:59:00,Clothing,3,193.03,0.0,579.09,Completed,Google Pay
O102640,C00253,2024-03-21 00:15:00,Clothing,3,262.02,0.0,-786.06,Returned,Card
O102641,C01311,2024-03-28 03:51:00,Electronics,2,490.24,0.0,980.48,Completed,Card
O102642,C01093,2024-05-18 00:36:00,Books,4,10.16,15.0,34.54,Completed,Card
O102643,C00021,2024-04-16 12:01:00,Sports,4,10.05,0.0,40.2,Completed,Card
O102644,C01137,2024-01-30 09:34:00,Clothing,2,196.59,20.0,314.54,Completed,Card
O102645,C00102,2024-05-17 17:17:00,Sports,1,71.2,0.0,71.2,Completed,PayPal
O102646,C00934,2024-05-10 13:20:00,Home,5,296.34,0.0,1481.7,Completed,Card
O102647,C00521,2024-05-25 18:30:00,Electronics,3,240.49,0.0,721.47,Completed,Apple Pay
O102648,C00158,2024-05-10 09:08:00,Home,4,208.34,,833.36,Completed,
O102649,C01360,2024-06-22 10:19:00,Beauty,4,78.91,15.0,268.29,Completed,Card
O102650,C01183,2024-03-06 09:00:00,Sports,1,184.4,10.0,165.96,Completed,Card
O102651,C00938,2024-03-27 23:55:00,Books,2,46.01,15.0,78.22,Completed,Card
O102652,C00375,2024-05-10 08:52:00,Books,1,17.79,,17.79,Completed,
O102653,C01383,2024-03-08 04:13:00,Beauty,3,44.05,20.0,105.72,Completed,PayPal
O102654,C01116,2024-04-07 01:02:00,Electronics,3,276.16,15.0,704.21,Completed,Card
O102655,C00623,2024-05-06 22:47:00,Beauty,1,219.74,0.0,219.74,Completed,Card
O102656,C00440,2024-05-30 19:53:00,Home,1,310.24,0.0,310.24,Completed,Card
O102657,C01331,2024-09-08 13:49:00,Clothing,3,226.57,0.0,679.71,Completed,Apple Pay
O102658,C00082,2024-05-03 06:19:00,Sports,3,246.96,10.0,666.79,Completed,Card
O102659,C01387,2024-04-18 04:35:00,Books,2,46.86,0.0,93.72,Completed,Apple Pay
O102660,C00730,2024-03-03 05:58:00,Sports,5,121.72,0.0,0.0,Cancelled,Card
O102661,C00604,2024-01-30 14:47:00,Home,3,291.85,0.0,875.55,Completed,Google Pay
O102662,C00401,2024-06-30 07:26:00,Home,4,217.55,0.0,870.2,Completed,Apple Pay
O102663,C00855,2024-03-19 23:59:00,Electronics,2,355.36,15.0,604.11,Completed,Card
O102664,C00618,2024-02-17 06:23:00,Electronics,4,477.97,20.0,1529.5,Completed,PayPal
O102665,C00419,2024-03-05 07:54:00,Books,2,20.3,15.0,34.51,Completed,Apple Pay
O102666,C01005,2024-04-12 19:24:00,Books,3,18.87,0.0,56.61,Completed,Card
O102667,C01309,2024-04-23 14:28:00,Home,4,177.56,0.0,710.24,Completed,Card
O102668,C01023,2024-03-11 05:23:00,Books,4,138.66,0.0,554.64,Completed,Card
O102669,C00078,2024-06-11 00:44:00,Electronics,3,12.93,0.0,38.79,Completed,Card
O102670,C00808,2024-06-19 09:39:00,Sports,4,128.07,0.0,512.28,Completed,PayPal
O102671,C01359,2024-07-08 18:41:00,Sports,5,49.63,20.0,-198.52,Returned,Apple Pay
O102672,C00071,2024-04-20 18:00:00,Sports,2,160.22,25.0,240.33,Completed,Card
O102673,C00090,2024-03-14 02:44:00,Sports,4,187.38,0.0,749.52,Completed,Google Pay
O102674,C00080,2024-02-23 04:37:00,Books,5,114.76,0.0,573.8,Completed,Card
O102675,C00270,2024-05-19 10:10:00,Clothing,2,9.86,0.0,19.72,Completed,Card
O102676,C01098,2024-03-23 18:54:00,Sports,4,302.0,5.0,1147.6,Completed,Apple Pay
O102677,C00127,2024-02-22 20:08:00,Home,5,44.09,10.0,198.41,Completed,Card
O102678,C00365,2024-04-26 21:24:00,Electronics,1,154.08,0.0,154.08,Completed,Card
O102679,C00033,2024-03-29 13:36:00,Clothing,1,248.09,5.0,235.69,Completed,Google Pay
O102680,C00723,2024-07-13 07:29:00,Clothing,3,167.61,0.0,502.83,Completed,Google Pay
O102681,C00135,2024-03-28 00:22:00,Home,4,43.38,5.0,164.84,Completed,Card
O102682,C00584,2024-05-02 11:06:00,Clothing,2,110.77,15.0,188.31,Completed,Card
O102683,C00369,2024-04-13 07:25:00,Clothing,2,25.27,0.0,50.54,Completed,Google Pay
O102684,C00421,2024-06-22 00:57:00,Clothing,5,26.4,20.0,105.6,Completed,Card
O102685,C00787,2024-05-28 05:33:00,Home,1,150.78,0.0,150.78,Completed,Google Pay
O102686,C00802,2024-05-15 23:37:00,Home,5,28.25,15.0,120.06,Completed,Card
O102687,C00274,2024-07-02 01:54:00,Electronics,2,360.4,10.0,648.72,Completed,Card
O102688,C00348,2024-04-27 10:26:00,Home,3,80.31,0.0,240.93,Completed,PayPal
O102689,C00612,2024-02-04 16:09:00,Clothing,3,49.9,0.0,-149.7,Returned,Card
O102690,C00367,2024-08-29 02:18:00,Electronics,4,138.22,10.0,497.59,Completed,Card
O102691,C00476,2024-02-20 15:09:00,Books,5,98.26,15.0,417.6,Completed,Card
O102692,C00303,2024-05-31 23:33:00,Clothing,1,198.78,0.0,198.78,Completed,Google Pay
O102693,C00239,2024-04-03 22:44:00,Beauty,4,56.15,0.0,224.6,Completed,PayPal
O102694,C00581,2024-05-31 06:27:00,Clothing,4,247.24,0.0,988.96,Completed,Google Pay
O102695,C00815,2024-05-08 13:32:00,Sports,3,336.28,0.0,-1008.84,Returned,Apple Pay
O102696,C00725,2024-03-09 08:26:00,Home,3,225.39,0.0,676.17,Completed,Google Pay
O102697,C00573,2024-04-26 04:53:00,Electronics,2,12.4,5.0,23.56,Completed,PayPal
O102698,C01260,2024-06-20 18:06:00,Clothing,2,102.16,0.0,204.32,Completed,Card
O102699,C00194,2024-08-30 11:45:00,Clothing,1,184.78,0.0,184.78,Completed,Card
O102700,C00836,2024-04-01 21:41:00,Clothing,2,235.7,5.0,447.83,Completed,Google Pay
O102701,C01278,2024-06-22 02:42:00,Books,4,138.95,0.0,-555.8,Returned,Card
O102702,C01352,2024-03-28 21:01:00,Clothing,5,217.58,5.0,1033.51,Completed,PayPal
O102703,C00138,2024-03-25 01:00:00,Beauty,4,100.35,0.0,401.4,Completed,Card
O102704,C01067,2024-05-15 10:10:00,Sports,1,18.67,0.0,18.67,Completed,Apple Pay
O102705,C00842,2024-03-29 04:01:00,Sports,2,247.18,0.0,494.36,Completed,Card
O102706,C00461,2024-04-24 06:21:00,Beauty,3,157.14,5.0,447.85,Completed,Card
O102707,C01301,2024-04-15 18:36:00,Beauty,4,226.03,10.0,813.71,Completed,Google Pay
O102708,C00686,2024-03-07 08:53:00,Electronics,1,390.38,10.0,351.34,Completed,PayPal
O102709,C01023,2024-03-12 00:42:00,Books,2,65.36,0.0,130.72,Completed,Card
O102710,C01180,2024-04-19 16:15:00,Home,3,295.12,0.0,885.36,Completed,Card
O102711,C00096,2024-06-06 14:49:00,Home,4,110.37,10.0,397.33,Completed,Card
O102712,C01303,2024-08-28 19:54:00,Electronics,1,205.06,0.0,205.06,Completed,Card
O102713,C00008,2024-05-30 22:31:00,Beauty,-4,61.37,0.0,245.48,Completed,PayPal
O102714,C01071,2024-02-13 16:30:00,Books,3,102.61,0.0,307.83,Completed,Card
O102715,C00896,2024-06-03 02:42:00,Beauty,1,169.24,10.0,152.32,Completed,Card
O102716,C00126,2024-04-10 19:31:00,Home,2,293.63,20.0,-469.81,Returned,Card
O102717,C00917,2024-04-27 12:11:00,Beauty,5,108.97,20.0,435.88,Completed,Card
O102718,C00324,2024-03-03 02:28:00,Sports,2,217.74,0.0,435.48,Completed,Card
O102719,C00674,2024-07-21 09:28:00,Sports,2,289.98,10.0,521.96,Completed,Card
O102720,C00828,2024-04-18 12:38:00,Electronics,4,80.86,0.0,323.44,Completed,Apple Pay
O102721,C00627,2024-05-29 02:25:00,Home,1,47.36,0.0,47.36,Completed,Apple Pay
O102722,C00584,2024-05-24 07:32:00,Home,5,165.32,0.0,826.6,Completed,PayPal
O102723,C00047,2024-02-16 04:17:00,Sports,4,284.56,5.0,1081.33,Completed,Card
O102724,C01000,2024-04-22 19:42:00,Beauty,3,234.03,0.0,702.09,Completed,Card
O102725,C01127,2024-03-13 12:42:00,Clothing,1,133.21,0.0,133.21,Completed,PayPal
O102726,C00051,2024-05-10 23:19:00,Electronics,4,261.62,10.0,941.83,Completed,Card
O102727,C00825,2024-01-30 13:28:00,Home,4,83.72,15.0,284.65,Completed,Card
O102728,C00823,2024-02-24 02:17:00,Home,5,188.41,0.0,942.05,Completed,Apple Pay
O102729,C00639,2024-07-13 13:58:00,Beauty,3,61.72,0.0,185.16,Completed,Card
O102730,C00625,2024-02-15 13:32:00,Clothing,3,206.08,5.0,587.33,Completed,Apple Pay
O102731,C00812,2024-04-18 14:37:00,Clothing,5,7.58,0.0,37.9,Completed,Google Pay
O102732,C01182,2024-05-13 11:59:00,Home,2,215.64,0.0,431.28,Completed,Card
O102733,C01149,2024-04-02 16:21:00,Beauty,4,55.08,5.0,209.3,Completed,Google Pay
O102734,C00611,2024-02-18 12:08:00,Home,2,27.12,0.0,54.24,Completed,PayPal
O102735,C01052,2024-03-03 12:40:00,Books,3,142.66,0.0,427.98,Completed,PayPal
O102736,C00673,2024-06-02 20:28:00,Books,1,5.46,15.0,4.64,Completed,Card
O102737,C01305,2024-08-06 22:50:00,Electronics,3,195.12,5.0,556.09,Completed,PayPal
